2011-07-09 15:32:59.871369	BATP204	96
2011-07-09 16:59:09.237112	M015	OFF
2011-07-09 16:59:09.442758	M016	OFF
2011-07-09 16:59:09.505672	M001	ON
2011-07-09 16:59:09.657031	M023	ON
2011-07-09 16:59:10.351934	M008	OFF
2011-07-09 16:59:10.497565	M009	OFF
2011-07-09 16:59:12.123622	M001	OFF
2011-07-09 16:59:12.251461	M023	OFF
2011-07-09 16:59:14.302817	M023	ON
2011-07-09 16:59:14.424156	M001	ON
2011-07-09 16:59:18.997803	M023	OFF
2011-07-09 16:59:20.362139	M007	ON
2011-07-09 16:59:20.492002	M008	ON
2011-07-09 16:59:20.628171	M009	ON
2011-07-09 16:59:21.341079	M001	OFF
2011-07-09 16:59:21.504744	M007	OFF
2011-07-09 16:59:21.609936	M015	ON
2011-07-09 16:59:22.335155	M009	OFF
2011-07-09 16:59:22.589771	M016	ON
2011-07-09 16:59:22.968787	M008	OFF
2011-07-09 16:59:24.073027	M015	OFF
2011-07-09 16:59:24.234292	M016	OFF
2011-07-09 16:59:24.341652	M017	ON
2011-07-09 16:59:25.211516	SS010	STILL
2011-07-09 16:59:25.454359	M017	OFF
2011-07-09 16:59:25.741476	SS009	MOVED
2011-07-09 16:59:28.141522	SS010	MOVED
2011-07-09 16:59:38.279396	SS010	STILL
2011-07-09 16:59:38.753911	M017	ON
2011-07-09 16:59:39.883183	M017	OFF
2011-07-09 16:59:40.391498	SS009	STILL
2011-07-09 16:59:53.421441	SS011	MOVED
2011-07-09 16:59:56.351524	SS011	STILL
2011-07-09 16:59:56.821475	SS011	MOVED
2011-07-09 16:59:56.966322	M017	ON
2011-07-09 16:59:58.833342	M017	OFF
2011-07-09 16:59:59.741402	SS010	MOVED
2011-07-09 16:59:59.75517	SS011	STILL
2011-07-09 17:00:01.342784	SS010	STILL
2011-07-09 17:00:01.435136	M017	ON
2011-07-09 17:00:02.585722	M017	OFF
2011-07-09 17:00:12.081462	SS010	MOVED
2011-07-09 17:00:12.411452	SS011	MOVED
2011-07-09 17:00:12.718456	M017	ON
2011-07-09 17:00:13.831287	M017	OFF
2011-07-09 17:00:15.517266	M017	ON
2011-07-09 17:00:16.656929	M017	OFF
2011-07-09 17:00:23.404913	M017	ON
2011-07-09 17:00:24.518925	M017	OFF
2011-07-09 17:00:26.081485	SS011	STILL
2011-07-09 17:00:29.921439	SS008	MOVED
2011-07-09 17:00:34.120198	M017	ON
2011-07-09 17:00:35.233339	M017	OFF
2011-07-09 17:00:37.067771	M017	ON
2011-07-09 17:00:40.087367	M017	OFF
2011-07-09 17:00:40.633231	M017	ON
2011-07-09 17:00:41.745205	M017	OFF
2011-07-09 17:00:42.31979	M017	ON
2011-07-09 17:00:44.220823	M017	OFF
2011-07-09 17:00:53.361473	SS008	STILL
2011-07-09 17:01:07.27043	M017	ON
2011-07-09 17:01:08.383091	M017	OFF
2011-07-09 17:01:16.47101	M017	ON
2011-07-09 17:01:20.57787	M017	OFF
2011-07-09 17:01:23.38367	M017	ON
2011-07-09 17:01:24.52101	M017	OFF
2011-07-09 17:01:24.691459	SS009	MOVED
2011-07-09 17:01:25.071457	SS008	MOVED
2011-07-09 17:01:25.301565	SS011	MOVED
2011-07-09 17:01:25.57142	SS010	STILL
2011-07-09 17:01:25.825096	M017	ON
2011-07-09 17:01:26.944742	M017	OFF
2011-07-09 17:01:33.621526	SS007	MOVED
2011-07-09 17:01:34.471407	SS018	MOVED
2011-07-09 17:01:35.852883	SS003	MOVED
2011-07-09 17:01:37.811514	SS001	MOVED
2011-07-09 17:01:37.891428	SS002	MOVED
2011-07-09 17:01:38.925571	M017	ON
2011-07-09 17:01:40.069213	M017	OFF
2011-07-09 17:01:42.128082	M017	ON
2011-07-09 17:01:43.253046	M017	OFF
2011-07-09 17:01:44.194802	M017	ON
2011-07-09 17:01:45.552715	SS001	STILL
2011-07-09 17:01:46.20323	M018	ON
2011-07-09 17:01:46.526214	M019	ON
2011-07-09 17:01:47.022237	M017	OFF
2011-07-09 17:01:47.861409	M018	OFF
2011-07-09 17:01:47.916766	BATV021	8940
2011-07-09 17:01:47.926478	BATP021	98
2011-07-09 17:01:47.938943	M021	ON
2011-07-09 17:01:48.320838	M024	ON
2011-07-09 17:01:48.805789	BATV019	9040
2011-07-09 17:01:48.837117	M019	OFF
2011-07-09 17:01:49.066593	M021	OFF
2011-07-09 17:01:50.347365	M024	OFF
2011-07-09 17:01:57.397317	M043	ON
2011-07-09 17:01:58.446838	M042	ON
2011-07-09 17:01:59.015324	M043	OFF
2011-07-09 17:01:59.974431	M042	OFF
2011-07-09 17:02:04.801535	SS001	STILL
2011-07-09 17:02:05.151449	SS003	STILL
2011-07-09 17:02:05.742698	SS007	STILL
2011-07-09 17:02:06.621513	SS007	MOVED
2011-07-09 17:02:06.881472	SS003	MOVED
2011-07-09 17:02:08.09149	SS001	MOVED
2011-07-09 17:02:12.561531	SS018	STILL
2011-07-09 17:02:12.701511	SS001	STILL
2011-07-09 17:02:13.05148	SS002	STILL
2011-07-09 17:02:13.111479	SS007	STILL
2011-07-09 17:02:13.421418	SS010	MOVED
2011-07-09 17:02:13.521432	SS009	STILL
2011-07-09 17:02:13.725334	T110	24
2011-07-09 17:02:13.932689	SS008	STILL
2011-07-09 17:02:14.761565	SS011	STILL
2011-07-09 17:02:17.671587	SS011	MOVED
2011-07-09 17:02:18.102851	SS003	MOVED
2011-07-09 17:02:18.531568	SS007	MOVED
2011-07-09 17:02:18.641413	SS002	MOVED
2011-07-09 17:02:21.241557	SS002	MOVED
2011-07-09 17:02:21.961519	SS001	MOVED
2011-07-09 17:02:24.131469	SS009	MOVED
2011-07-09 17:02:24.661576	SS001	MOVED
2011-07-09 17:02:26.89157	SS003	STILL
2011-07-09 17:02:27.102726	SS002	STILL
2011-07-09 17:02:28.301552	SS007	STILL
2011-07-09 17:02:28.571487	SS001	STILL
2011-07-09 17:02:29.022733	SS009	STILL
2011-07-09 17:02:29.881485	SS009	MOVED
2011-07-09 17:02:30.231375	SS007	MOVED
2011-07-09 17:02:30.341481	SS001	MOVED
2011-07-09 17:02:30.701434	SS002	MOVED
2011-07-09 17:02:30.751406	SS003	MOVED
2011-07-09 17:02:31.881558	SS018	MOVED
2011-07-09 17:02:33.800595	SS009	STILL
2011-07-09 17:02:33.832708	SS018	STILL
2011-07-09 17:02:34.141433	SS007	STILL
2011-07-09 17:02:34.611466	SS002	STILL
2011-07-09 17:02:35.011435	SS001	STILL
2011-07-09 17:02:39.19145	SS001	MOVED
2011-07-09 17:02:46.041529	SS002	MOVED
2011-07-09 17:02:59.081536	SS010	STILL
2011-07-09 17:02:59.371366	SS008	MOVED
2011-07-09 17:02:59.56269	SS009	MOVED
2011-07-09 17:03:01.51146	SS009	STILL
2011-07-09 17:03:02.30154	SS008	STILL
2011-07-09 17:03:06.012882	SS009	MOVED
2011-07-09 17:03:12.621517	SS018	MOVED
2011-07-09 17:03:20.351616	SS008	MOVED
2011-07-09 17:06:35.0054	M042	ON
2011-07-09 17:06:35.928681	M043	ON
2011-07-09 17:06:37.083034	M043	OFF
2011-07-09 17:06:37.13514	M042	OFF
2011-07-09 17:06:42.929675	M024	ON
2011-07-09 17:06:44.187289	M021	ON
2011-07-09 17:06:44.551863	M019	ON
2011-07-09 17:06:45.471956	M024	OFF
2011-07-09 17:06:45.933066	M018	ON
2011-07-09 17:06:46.789496	M021	OFF
2011-07-09 17:06:46.820843	M051	ON
2011-07-09 17:06:47.081276	M019	OFF
2011-07-09 17:06:47.731229	D011	OPEN
2011-07-09 17:06:49.499219	M018	OFF
2011-07-09 17:06:50.425783	D011	CLOSE
2011-07-09 17:06:51.007041	M018	ON
2011-07-09 17:06:52.772958	M051	OFF
2011-07-09 17:06:53.456479	M017	ON
2011-07-09 17:06:53.626711	M018	OFF
2011-07-09 17:06:53.906348	D007	OPEN
2011-07-09 17:06:55.710916	D007	CLOSE
2011-07-09 17:06:58.969533	M017	OFF
2011-07-09 17:07:00.678061	M017	ON
2011-07-09 17:07:01.272127	D009	OPEN
2011-07-09 17:07:01.958235	M016	ON
2011-07-09 17:07:02.367896	M017	OFF
2011-07-09 17:07:03.73347	D009	CLOSE
2011-07-09 17:07:04.881557	M015	ON
2011-07-09 17:07:07.250541	M017	ON
2011-07-09 17:07:08.112795	M016	OFF
2011-07-09 17:07:08.158864	M015	OFF
2011-07-09 17:07:10.923567	M016	ON
2011-07-09 17:07:10.975872	M015	ON
2011-07-09 17:07:11.816594	M017	OFF
2011-07-09 17:07:12.378908	M008	ON
2011-07-09 17:07:12.504951	M009	ON
2011-07-09 17:07:12.746456	M016	OFF
2011-07-09 17:07:13.511352	M015	OFF
2011-07-09 17:07:13.660089	M007	ON
2011-07-09 17:07:14.641884	M001	ON
2011-07-09 17:07:14.882329	M023	ON
2011-07-09 17:07:14.916656	M008	OFF
2011-07-09 17:07:14.953482	M007	OFF
2011-07-09 17:07:14.984753	M009	OFF
2011-07-09 17:07:16.495392	M031	ON
2011-07-09 17:07:16.749135	M001	OFF
2011-07-09 17:07:17.127259	M023	OFF
2011-07-09 17:07:17.622799	M031	OFF
2011-07-09 17:07:19.872999	M023	ON
2011-07-09 17:07:23.10529	M023	OFF
2011-07-09 17:07:24.54698	M023	ON
2011-07-09 17:07:28.03149	M001	ON
2011-07-09 17:07:28.943935	M002	ON
2011-07-09 17:07:29.296794	M007	ON
2011-07-09 17:07:29.831023	M023	OFF
2011-07-09 17:07:30.067121	M001	OFF
2011-07-09 17:07:30.431223	M007	OFF
2011-07-09 17:07:30.965819	M002	OFF
2011-07-09 17:07:32.123742	M002	ON
2011-07-09 17:07:33.054433	M007	ON
2011-07-09 17:07:33.430664	M001	ON
2011-07-09 17:07:33.585936	M008	ON
2011-07-09 17:07:33.864878	M009	ON
2011-07-09 17:07:34.254683	M007	OFF
2011-07-09 17:07:34.286206	M002	OFF
2011-07-09 17:07:34.704102	M001	OFF
2011-07-09 17:07:34.872648	LL010	99
2011-07-09 17:07:35.0009	LL008	97
2011-07-09 17:07:35.159558	LL008	97
2011-07-09 17:07:35.207736	LL008	97
2011-07-09 17:07:35.315676	LL008	97
2011-07-09 17:07:35.393982	LL008	94
2011-07-09 17:07:35.562259	LL008	94
2011-07-09 17:07:35.747342	LL008	94
2011-07-09 17:07:35.815465	LL008	94
2011-07-09 17:07:35.856203	LL008	97
2011-07-09 17:07:36.000517	LL008	69
2011-07-09 17:07:36.127149	LL008	69
2011-07-09 17:07:36.236148	LL008	69
2011-07-09 17:07:36.354781	LL008	69
2011-07-09 17:07:36.386999	LL010	67
2011-07-09 17:07:36.517944	LL008	97
2011-07-09 17:07:36.96361	M009	OFF
2011-07-09 17:07:37.010372	LL008	30
2011-07-09 17:07:37.113608	LL008	30
2011-07-09 17:07:37.156293	LL008	30
2011-07-09 17:07:37.264144	LL008	30
2011-07-09 17:07:37.317916	LL008	97
2011-07-09 17:07:37.453211	LL010	21
2011-07-09 17:07:37.640178	M008	OFF
2011-07-09 17:07:37.737969	LL008	0
2011-07-09 17:07:37.766237	L008	OFF
2011-07-09 17:07:37.95389	LL008	94
2011-07-09 17:07:38.184107	LL008	0
2011-07-09 17:07:38.282901	LL008	0
2011-07-09 17:07:38.441794	LL008	0
2011-07-09 17:07:38.454982	LL010	0
2011-07-09 17:07:38.487216	L010	OFF
2011-07-09 17:07:38.85747	LL008	94
2011-07-09 17:07:39.037462	M008	ON
2011-07-09 17:07:39.388318	LL008	69
2011-07-09 17:07:39.802657	M008	OFF
2011-07-09 17:07:39.951987	LL008	94
2011-07-09 17:07:40.385373	LL008	30
2011-07-09 17:07:40.714913	M008	ON
2011-07-09 17:07:40.853573	LL008	69
2011-07-09 17:07:41.022266	LL008	0
2011-07-09 17:07:41.098926	L008	OFF
2011-07-09 17:07:41.224518	LL008	69
2011-07-09 17:07:41.471201	LL008	30
2011-07-09 17:07:41.77678	LL008	30
2011-07-09 17:07:42.269991	LL008	0
2011-07-09 17:07:42.280042	L008	OFF
2011-07-09 17:07:42.690426	LL008	0
2011-07-09 17:07:42.698823	L008	OFF
2011-07-09 17:07:42.816655	M008	OFF
2011-07-09 17:07:42.909834	M009	ON
2011-07-09 17:07:43.176207	M008	ON
2011-07-09 17:07:44.506459	M001	ON
2011-07-09 17:07:44.63349	M023	ON
2011-07-09 17:07:44.764312	M009	OFF
2011-07-09 17:07:45.031897	M008	OFF
2011-07-09 17:07:46.567391	M022	ON
2011-07-09 17:07:46.873515	M023	OFF
2011-07-09 17:07:46.977748	M001	OFF
2011-07-09 17:07:47.269351	M021	ON
2011-07-09 17:07:47.914233	M024	ON
2011-07-09 17:07:48.342061	M022	OFF
2011-07-09 17:07:49.146317	M021	OFF
2011-07-09 17:07:50.33297	M024	OFF
2011-07-09 17:07:58.803478	M043	ON
2011-07-09 17:07:59.510628	M042	ON
2011-07-09 17:07:59.929171	M043	OFF
2011-07-09 17:08:01.037056	M042	OFF
2011-07-09 17:09:18.3011	M042	ON
2011-07-09 17:09:20.363972	M042	OFF
2011-07-09 17:09:22.488729	LL005	5
2011-07-09 17:09:22.497099	L005	ON
2011-07-09 17:09:22.931655	LL005	74
2011-07-09 17:09:23.35302	LL005	100
2011-07-09 17:09:24.473015	D005	CLOSE
2011-07-09 17:09:28.015774	M039	ON
2011-07-09 17:09:30.636615	M039	OFF
2011-07-09 17:09:35.716587	LL007	1
2011-07-09 17:09:35.735284	L007	ON
2011-07-09 17:09:36.103534	LL007	14
2011-07-09 17:09:36.840463	LL007	100
2011-07-09 17:10:36.679638	LL007	97
2011-07-09 17:10:37.054994	LL007	80
2011-07-09 17:10:38.038636	LL007	29
2011-07-09 17:10:38.887664	LL007	0
2011-07-09 17:10:38.923368	L007	OFF
2011-07-09 17:10:40.39351	M039	ON
2011-07-09 17:10:42.239622	BATV039	8980
2011-07-09 17:10:42.247595	BATP039	99
2011-07-09 17:10:42.256245	M039	OFF
2011-07-09 17:10:53.408391	D005	OPEN
2011-07-09 17:10:54.355364	LL005	98
2011-07-09 17:10:54.714125	LL005	79
2011-07-09 17:10:55.385048	LL005	45
2011-07-09 17:10:56.295055	LL005	0
2011-07-09 17:10:56.32475	L005	OFF
2011-07-09 17:10:58.201818	M042	ON
2011-07-09 17:11:00.103628	M042	OFF
2011-07-09 17:11:00.973102	D018	CLOSE
2011-07-09 17:14:38.117699	LL002	98
2011-07-09 17:14:38.492968	LL002	82
2011-07-09 17:14:38.992505	LL002	56
2011-07-09 17:14:39.99484	LL002	4
2011-07-09 17:14:40.425929	LL002	0
2011-07-09 17:14:40.490359	L002	OFF
2011-07-09 17:14:41.093146	D018	OPEN
2011-07-09 17:14:42.03333	M042	ON
2011-07-09 17:14:44.418278	M043	ON
2011-07-09 17:14:45.466696	D018	CLOSE
2011-07-09 17:14:46.008938	M043	OFF
2011-07-09 17:14:46.208611	M042	OFF
2011-07-09 17:14:46.961418	M042	ON
2011-07-09 17:14:48.831679	M042	OFF
2011-07-09 17:15:02.176577	LL003	90
2011-07-09 17:15:02.579443	LL003	68
2011-07-09 17:15:03.256614	LL003	33
2011-07-09 17:15:04.195411	LL003	0
2011-07-09 17:15:04.224248	L003	OFF
2011-07-09 17:15:14.467337	M024	ON
2011-07-09 17:15:16.563092	M024	OFF
2011-07-09 17:15:16.788794	M022	ON
2011-07-09 17:15:17.0538	M021	ON
2011-07-09 17:15:18.156947	M021	OFF
2011-07-09 17:15:18.258233	M001	ON
2011-07-09 17:15:18.536305	M023	ON
2011-07-09 17:15:18.916737	M022	OFF
2011-07-09 17:15:19.370322	M008	ON
2011-07-09 17:15:19.407192	M007	ON
2011-07-09 17:15:19.640836	M023	OFF
2011-07-09 17:15:19.943674	BATP009	97
2011-07-09 17:15:19.958066	M009	ON
2011-07-09 17:15:20.255388	M001	OFF
2011-07-09 17:15:20.415189	M006	ON
2011-07-09 17:15:21.211669	M008	OFF
2011-07-09 17:15:21.50557	M006	OFF
2011-07-09 17:15:21.787376	M010	ON
2011-07-09 17:15:21.883826	M009	OFF
2011-07-09 17:15:22.170304	M006	ON
2011-07-09 17:15:23.070248	M007	OFF
2011-07-09 17:15:23.598112	M010	OFF
2011-07-09 17:15:25.133898	M007	ON
2011-07-09 17:15:26.216381	M006	OFF
2011-07-09 17:15:27.081656	M009	ON
2011-07-09 17:15:27.7473	M008	ON
2011-07-09 17:15:28.191747	M009	OFF
2011-07-09 17:15:28.321711	M001	ON
2011-07-09 17:15:28.642089	M023	ON
2011-07-09 17:15:29.242695	M007	OFF
2011-07-09 17:15:29.508447	M008	OFF
2011-07-09 17:15:29.916047	M022	ON
2011-07-09 17:15:30.330455	M023	OFF
2011-07-09 17:15:30.547377	M001	OFF
2011-07-09 17:15:31.017259	D017	CLOSE
2011-07-09 17:15:31.108984	M021	ON
2011-07-09 17:15:32.173547	M022	OFF
2011-07-09 17:15:32.853421	M024	ON
2011-07-09 17:15:33.91185	M021	OFF
2011-07-09 17:15:34.758887	D001	OPEN
2011-07-09 17:15:38.129647	M024	OFF
2011-07-09 17:15:39.749011	D001	CLOSE
2011-07-09 17:17:19.802374	T106	24
2011-07-09 17:18:47.555355	T105	24
